"OrderNumber","InventoryStatus","PaymentStatus","Vendor","ContactName","Phone","VendorAddress1","VendorAddress2","VendorCity","VendorState","VendorCountry","VendorPostalCode","VendorAddressRemarks","ShipToCompanyName","ShipToAddress1","ShipToAddress2","ShipToCity","ShipToState","ShipToCountry","ShipToPostalCode","ShipToAddressRemarks","CurrencyCode","ExchangeRate","NonVendorCost","OrderDate","OrderRemarks","Freight","DueDate","DatePaid","AmountPaid","RequestedShipDate","VendorOrderNumber","Location","PaymentTerms","PaymentMethod","TaxingScheme","Tax1Rate","Tax2Rate","CalculateTax2OnTax1","Tax1Name","Tax2Name","Tax1OnShipping","Tax2OnShipping","ItemName","ItemDescription","ItemQuantity","ItemQuantityUoM","ItemUnitPrice","ItemDiscount","VendorItemCode","ItemSubtotal","ItemSerials","SpecialTaxRate","IsCancelled"
"PO-000319","Unfulfilled","Unpaid","Giesse Diagnostics","Margherita Matichecchia
Isabel Patti","+39.0774051101","Via Enrico Fermi, 3 (Z.I. Via Tiburtina
Km.18,300)","00012 GUIDONIA MONTECELIO
(RM)-ITALY","","","Italy","","","DCL Laboratory Products Ltd","DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki","Abuja","","Nigeria","PMB 690","","USD","0.0023000000","","2/6/2019 4:29:12 PM","TERMS: 
PAYMENT: 100% ADVANCED PAYMENT.

C&F: LAGOS RIPORT.





VIVIAN OPARA.
SUPPLY CHAIN DEPT","","","","0.00000","","","DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja","","","No Tax","0.00000","0.00000","False","","","False","True","HDL CHOLESTEROL, 2X100ML ","HDL Cholesterol","5.0000","","6.66000","0 %","0056","33.30000","","Taxable","False"
"PO-000319","Unfulfilled","Unpaid","Giesse Diagnostics","Margherita Matichecchia
Isabel Patti","+39.0774051101","Via Enrico Fermi, 3 (Z.I. Via Tiburtina
Km.18,300)","00012 GUIDONIA MONTECELIO
(RM)-ITALY","","","Italy","","","DCL Laboratory Products Ltd","DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki","Abuja","","Nigeria","PMB 690","","USD","0.0023000000","","2/6/2019 4:29:12 PM","TERMS: 
PAYMENT: 100% ADVANCED PAYMENT.

C&F: LAGOS RIPORT.





VIVIAN OPARA.
SUPPLY CHAIN DEPT","","","","0.00000","","","DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja","","","No Tax","0.00000","0.00000","False","","","False","True","TRIGLYCERIDES, 2X100ML ","2x100ml,  0073","5.0000","","16.20000","0 %","0073","81.00000","","Taxable","False"
"PO-000185","Started","Paid","Giesse Diagnostics","Margherita Matichecchia
Isabel Patti","+39.0774051101","Via Enrico Fermi, 3 (Z.I. Via Tiburtina
Km.18,300)","00012 GUIDONIA MONTECELIO
(RM)-ITALY","","","Italy","","","DCL Laboratory Products Ltd","DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki","Abuja","","Nigeria","PMB 690","","USD","0.0023000000","","6/20/2018 2:37:57 PM","TERMS: 

PAYMENT: 100% ADVANCED PAYMENT.

C&F: LAGOS RIPORT.





VIVIAN OPARA.
SUPPLY CHAIN DEPT.","","","8/30/2018 11:02:02 AM","1734.28000","","","DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja","","","No Tax","0.00000","0.00000","False","","","False","True","TRIGLYCERIDES, 2X100ML ","2x100ml,  0073","5.0000","","16.20000","0 %","0073","81.00000","","Taxable","False"
"PO-000039","Fulfilled","Paid","Giesse Diagnostics","Margherita Matichecchia
Isabel Patti","+39.0774051101","Via Enrico Fermi, 3 (Z.I. Via Tiburtina
Km.18,300)","00012 GUIDONIA MONTECELIO
(RM)-ITALY","","","Italy","","","DCL Laboratory Products Ltd","DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki","Abuja","","Nigeria","PMB 690","","USD","0.0023000000","","7/14/2017 12:50:11 PM","Required Invoice: C&F Lagos Airport
Required delivery Mode: Air Freight
Payment Mode: 100% payment before shipment
Required delivery Plan: Within 28 days of advanced payment confirmation.





Opara Vivian
Head Of Supply Chain.","","","8/31/2017 9:04:49 AM","2222.46000","7/31/2017 12:00:00 AM","","DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja","","","No Tax","0.00000","0.00000","False","","","True","True","TRIGLYCERIDES, 2X100ML ","2x100ml","20.0000","","16.20000","10 %","0073","291.60000","","Taxable","False"
"PO-000004","Fulfilled","Paid","Giesse Diagnostics","Margherita Matichecchia
Isabel Patti","+39.0774051101","Via Enrico Fermi, 3 (Z.I. Via Tiburtina
Km.18,300)","00012 GUIDONIA MONTECELIO
(RM)-ITALY","","","Italy","","","DCL Laboratory Products Ltd","DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki","Abuja","","Nigeria","PMB 690","","EUR","0.0019000000","","4/20/2017 10:12:12 AM","Required Invoice: C&F Lagos Airport
Required delivery Mode: Air Freight
Payment Mode: 100% payment before shipment
Required delivery Plan: Within 3 days of advanced payment confirmation.





 Opara Vivian
Head Operations/store
DCL Laboratory Products","","","8/31/2017 9:04:59 AM","2578.70000","5/20/2017 12:00:00 AM","","DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja","","","No Tax","0.00000","0.00000","False","","","True","True","TRIGLYCERIDES, 2X100ML ","2x100ml","20.0000","","16.20000","0 %","0073","324.00000","","Taxable","False"
"PO-000039","Fulfilled","Paid","Giesse Diagnostics","Margherita Matichecchia
Isabel Patti","+39.0774051101","Via Enrico Fermi, 3 (Z.I. Via Tiburtina
Km.18,300)","00012 GUIDONIA MONTECELIO
(RM)-ITALY","","","Italy","","","DCL Laboratory Products Ltd","DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki","Abuja","","Nigeria","PMB 690","","USD","0.0023000000","","7/14/2017 12:50:11 PM","Required Invoice: C&F Lagos Airport
Required delivery Mode: Air Freight
Payment Mode: 100% payment before shipment
Required delivery Plan: Within 28 days of advanced payment confirmation.





Opara Vivian
Head Of Supply Chain.","","","8/31/2017 9:04:49 AM","2222.46000","7/31/2017 12:00:00 AM","","DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja","","","No Tax","0.00000","0.00000","False","","","True","True","FIBRINOGEN CALIBRATOR, 5X1ML ","5x1ml","10.0000","","0.00000","10 %","1006","0.00000","","Taxable","False"
"PO-000319","Unfulfilled","Unpaid","Giesse Diagnostics","Margherita Matichecchia
Isabel Patti","+39.0774051101","Via Enrico Fermi, 3 (Z.I. Via Tiburtina
Km.18,300)","00012 GUIDONIA MONTECELIO
(RM)-ITALY","","","Italy","","","DCL Laboratory Products Ltd","DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki","Abuja","","Nigeria","PMB 690","","USD","0.0023000000","","2/6/2019 4:29:12 PM","TERMS: 
PAYMENT: 100% ADVANCED PAYMENT.

C&F: LAGOS RIPORT.





VIVIAN OPARA.
SUPPLY CHAIN DEPT","","","","0.00000","","","DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja","","","No Tax","0.00000","0.00000","False","","","False","True","FIBRINOGEN, 5X2ML ","5x2ml","5.0000","","0.00000","0 %","1004","0.00000","","Taxable","False"
"PO-000138","Fulfilled","Paid","Giesse Diagnostics","Margherita Matichecchia
Isabel Patti","+39.0774051101","Via Enrico Fermi, 3 (Z.I. Via Tiburtina
Km.18,300)","00012 GUIDONIA MONTECELIO
(RM)-ITALY","","","Italy","","","DCL Laboratory Products Ltd","DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki","Abuja","","Nigeria","PMB 690","","EUR","0.0019000000","","2/12/2018 12:49:28 PM","TERMS: 
PAYMENT: 100% ADVANCED PAYMENT.

C&F: LAGOS RIPORT.





VIVIAN OPARA.
SUPPLY CHAIN DEPT.","","","8/30/2018 10:51:50 AM","1214.85000","","","DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja","","","No Tax","0.00000","0.00000","False","","","False","True","TOTAL BILIRUBIN, 4X100ML ","4x100ml+1X25ml 0037","5.0000","","9.72000","0 %","0037","48.60000","","Taxable","False"
"PO-000138","Fulfilled","Paid","Giesse Diagnostics","Margherita Matichecchia
Isabel Patti","+39.0774051101","Via Enrico Fermi, 3 (Z.I. Via Tiburtina
Km.18,300)","00012 GUIDONIA MONTECELIO
(RM)-ITALY","","","Italy","","","DCL Laboratory Products Ltd","DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki","Abuja","","Nigeria","PMB 690","","EUR","0.0019000000","","2/12/2018 12:49:28 PM","TERMS: 
PAYMENT: 100% ADVANCED PAYMENT.

C&F: LAGOS RIPORT.





VIVIAN OPARA.
SUPPLY CHAIN DEPT.","","","8/30/2018 10:51:50 AM","1214.85000","","","DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja","","","No Tax","0.00000","0.00000","False","","","False","True","DIRECT BILIRUBIN, 4X100ML ","4x100+1x25ml,  0032","5.0000","","8.32000","0 %","0032","41.60000","","Taxable","False"
"PO-000138","Fulfilled","Paid","Giesse Diagnostics","Margherita Matichecchia
Isabel Patti","+39.0774051101","Via Enrico Fermi, 3 (Z.I. Via Tiburtina
Km.18,300)","00012 GUIDONIA MONTECELIO
(RM)-ITALY","","","Italy","","","DCL Laboratory Products Ltd","DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki","Abuja","","Nigeria","PMB 690","","EUR","0.0019000000","","2/12/2018 12:49:28 PM","TERMS: 
PAYMENT: 100% ADVANCED PAYMENT.

C&F: LAGOS RIPORT.





VIVIAN OPARA.
SUPPLY CHAIN DEPT.","","","8/30/2018 10:51:50 AM","1214.85000","","","DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja","","","No Tax","0.00000","0.00000","False","","","False","True","ALBUMIN, 4X100ML ","4x100ml, 0027","5.0000","","7.77000","0 %","0027","38.85000","","Taxable","False"
"PO-000185","Started","Paid","Giesse Diagnostics","Margherita Matichecchia
Isabel Patti","+39.0774051101","Via Enrico Fermi, 3 (Z.I. Via Tiburtina
Km.18,300)","00012 GUIDONIA MONTECELIO
(RM)-ITALY","","","Italy","","","DCL Laboratory Products Ltd","DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki","Abuja","","Nigeria","PMB 690","","USD","0.0023000000","","6/20/2018 2:37:57 PM","TERMS: 

PAYMENT: 100% ADVANCED PAYMENT.

C&F: LAGOS RIPORT.





VIVIAN OPARA.
SUPPLY CHAIN DEPT.","","","8/30/2018 11:02:02 AM","1734.28000","","","DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja","","","No Tax","0.00000","0.00000","False","","","False","True","ALBUMIN, 4X100ML ","4x100ml, 0027","5.0000","","0.00000","0 %","0027","0.00000","","Taxable","False"
"PO-000185","Started","Paid","Giesse Diagnostics","Margherita Matichecchia
Isabel Patti","+39.0774051101","Via Enrico Fermi, 3 (Z.I. Via Tiburtina
Km.18,300)","00012 GUIDONIA MONTECELIO
(RM)-ITALY","","","Italy","","","DCL Laboratory Products Ltd","DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki","Abuja","","Nigeria","PMB 690","","USD","0.0023000000","","6/20/2018 2:37:57 PM","TERMS: 

PAYMENT: 100% ADVANCED PAYMENT.

C&F: LAGOS RIPORT.





VIVIAN OPARA.
SUPPLY CHAIN DEPT.","","","8/30/2018 11:02:02 AM","1734.28000","","","DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja","","","No Tax","0.00000","0.00000","False","","","False","True","PRECISE NORM, 6X5ML ","6x5ml, 6000","2.0000","","35.85000","0 %","6000","71.70000","","Taxable","False"
"PO-000039","Fulfilled","Paid","Giesse Diagnostics","Margherita Matichecchia
Isabel Patti","+39.0774051101","Via Enrico Fermi, 3 (Z.I. Via Tiburtina
Km.18,300)","00012 GUIDONIA MONTECELIO
(RM)-ITALY","","","Italy","","","DCL Laboratory Products Ltd","DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki","Abuja","","Nigeria","PMB 690","","USD","0.0023000000","","7/14/2017 12:50:11 PM","Required Invoice: C&F Lagos Airport
Required delivery Mode: Air Freight
Payment Mode: 100% payment before shipment
Required delivery Plan: Within 28 days of advanced payment confirmation.





Opara Vivian
Head Of Supply Chain.","","","8/31/2017 9:04:49 AM","2222.46000","7/31/2017 12:00:00 AM","","DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja","","","No Tax","0.00000","0.00000","False","","","True","True","PRECISE NORM, 6X5ML ","6x5ml","10.0000","","0.00000","10 %","6000","0.00000","","Taxable","False"
"PO-000004","Fulfilled","Paid","Giesse Diagnostics","Margherita Matichecchia
Isabel Patti","+39.0774051101","Via Enrico Fermi, 3 (Z.I. Via Tiburtina
Km.18,300)","00012 GUIDONIA MONTECELIO
(RM)-ITALY","","","Italy","","","DCL Laboratory Products Ltd","DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki","Abuja","","Nigeria","PMB 690","","EUR","0.0019000000","","4/20/2017 10:12:12 AM","Required Invoice: C&F Lagos Airport
Required delivery Mode: Air Freight
Payment Mode: 100% payment before shipment
Required delivery Plan: Within 3 days of advanced payment confirmation.





 Opara Vivian
Head Operations/store
DCL Laboratory Products","","","8/31/2017 9:04:59 AM","2578.70000","5/20/2017 12:00:00 AM","","DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja","","","No Tax","0.00000","0.00000","False","","","True","True","URIC ACID, 2X100ML ","2x100ml","10.0000","","8.22000","0 %","4050","82.20000","","Taxable","False"
"PO-000185","Started","Paid","Giesse Diagnostics","Margherita Matichecchia
Isabel Patti","+39.0774051101","Via Enrico Fermi, 3 (Z.I. Via Tiburtina
Km.18,300)","00012 GUIDONIA MONTECELIO
(RM)-ITALY","","","Italy","","","DCL Laboratory Products Ltd","DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki","Abuja","","Nigeria","PMB 690","","USD","0.0023000000","","6/20/2018 2:37:57 PM","TERMS: 

PAYMENT: 100% ADVANCED PAYMENT.

C&F: LAGOS RIPORT.





VIVIAN OPARA.
SUPPLY CHAIN DEPT.","","","8/30/2018 11:02:02 AM","1734.28000","","","DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja","","","No Tax","0.00000","0.00000","False","","","False","True","URIC ACID, 2X100ML ","2x100ml","5.0000","packs","8.22000","0 %","4050","41.10000","","Taxable","False"
"PO-000319","Unfulfilled","Unpaid","Giesse Diagnostics","Margherita Matichecchia
Isabel Patti","+39.0774051101","Via Enrico Fermi, 3 (Z.I. Via Tiburtina
Km.18,300)","00012 GUIDONIA MONTECELIO
(RM)-ITALY","","","Italy","","","DCL Laboratory Products Ltd","DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki","Abuja","","Nigeria","PMB 690","","USD","0.0023000000","","2/6/2019 4:29:12 PM","TERMS: 
PAYMENT: 100% ADVANCED PAYMENT.

C&F: LAGOS RIPORT.





VIVIAN OPARA.
SUPPLY CHAIN DEPT","","","","0.00000","","","DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja","","","No Tax","0.00000","0.00000","False","","","False","True","APTT, 12X4ML ","","5.0000","packs","28.50000","0 %","1002/12","142.50000","","Taxable","False"
"PO-000004","Fulfilled","Paid","Giesse Diagnostics","Margherita Matichecchia
Isabel Patti","+39.0774051101","Via Enrico Fermi, 3 (Z.I. Via Tiburtina
Km.18,300)","00012 GUIDONIA MONTECELIO
(RM)-ITALY","","","Italy","","","DCL Laboratory Products Ltd","DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki","Abuja","","Nigeria","PMB 690","","EUR","0.0019000000","","4/20/2017 10:12:12 AM","Required Invoice: C&F Lagos Airport
Required delivery Mode: Air Freight
Payment Mode: 100% payment before shipment
Required delivery Plan: Within 3 days of advanced payment confirmation.





 Opara Vivian
Head Operations/store
DCL Laboratory Products","","","8/31/2017 9:04:59 AM","2578.70000","5/20/2017 12:00:00 AM","","DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja","","","No Tax","0.00000","0.00000","False","","","True","True","APTT, 12X4ML ","12x4ml","20.0000","","28.50000","0 %","1002/12","570.00000","","Taxable","False"
"PO-000039","Fulfilled","Paid","Giesse Diagnostics","Margherita Matichecchia
Isabel Patti","+39.0774051101","Via Enrico Fermi, 3 (Z.I. Via Tiburtina
Km.18,300)","00012 GUIDONIA MONTECELIO
(RM)-ITALY","","","Italy","","","DCL Laboratory Products Ltd","DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki","Abuja","","Nigeria","PMB 690","","USD","0.0023000000","","7/14/2017 12:50:11 PM","Required Invoice: C&F Lagos Airport
Required delivery Mode: Air Freight
Payment Mode: 100% payment before shipment
Required delivery Plan: Within 28 days of advanced payment confirmation.





Opara Vivian
Head Of Supply Chain.","","","8/31/2017 9:04:49 AM","2222.46000","7/31/2017 12:00:00 AM","","DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja","","","No Tax","0.00000","0.00000","False","","","True","True","APTT, 12X4ML ","12x4ml","20.0000","packs","28.50000","10 %","1002/12","513.00000","","Taxable","False"
"PO-000039","Fulfilled","Paid","Giesse Diagnostics","Margherita Matichecchia
Isabel Patti","+39.0774051101","Via Enrico Fermi, 3 (Z.I. Via Tiburtina
Km.18,300)","00012 GUIDONIA MONTECELIO
(RM)-ITALY","","","Italy","","","DCL Laboratory Products Ltd","DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki","Abuja","","Nigeria","PMB 690","","USD","0.0023000000","","7/14/2017 12:50:11 PM","Required Invoice: C&F Lagos Airport
Required delivery Mode: Air Freight
Payment Mode: 100% payment before shipment
Required delivery Plan: Within 28 days of advanced payment confirmation.





Opara Vivian
Head Of Supply Chain.","","","8/31/2017 9:04:49 AM","2222.46000","7/31/2017 12:00:00 AM","","DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja","","","No Tax","0.00000","0.00000","False","","","True","True","THROMBOPLASTIN, 12X4ML ","12x4ml","20.0000","packs","28.50000","10 %","1001/12","513.00000","","Taxable","False"
"PO-000004","Fulfilled","Paid","Giesse Diagnostics","Margherita Matichecchia
Isabel Patti","+39.0774051101","Via Enrico Fermi, 3 (Z.I. Via Tiburtina
Km.18,300)","00012 GUIDONIA MONTECELIO
(RM)-ITALY","","","Italy","","","DCL Laboratory Products Ltd","DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki","Abuja","","Nigeria","PMB 690","","EUR","0.0019000000","","4/20/2017 10:12:12 AM","Required Invoice: C&F Lagos Airport
Required delivery Mode: Air Freight
Payment Mode: 100% payment before shipment
Required delivery Plan: Within 3 days of advanced payment confirmation.





 Opara Vivian
Head Operations/store
DCL Laboratory Products","","","8/31/2017 9:04:59 AM","2578.70000","5/20/2017 12:00:00 AM","","DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja","","","No Tax","0.00000","0.00000","False","","","True","True","THROMBOPLASTIN, 12X4ML ","12x4ml","20.0000","","28.50000","0 %","1001/12","570.00000","","Taxable","False"
"PO-000319","Unfulfilled","Unpaid","Giesse Diagnostics","Margherita Matichecchia
Isabel Patti","+39.0774051101","Via Enrico Fermi, 3 (Z.I. Via Tiburtina
Km.18,300)","00012 GUIDONIA MONTECELIO
(RM)-ITALY","","","Italy","","","DCL Laboratory Products Ltd","DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki","Abuja","","Nigeria","PMB 690","","USD","0.0023000000","","2/6/2019 4:29:12 PM","TERMS: 
PAYMENT: 100% ADVANCED PAYMENT.

C&F: LAGOS RIPORT.





VIVIAN OPARA.
SUPPLY CHAIN DEPT","","","","0.00000","","","DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja","","","No Tax","0.00000","0.00000","False","","","False","True","THROMBOPLASTIN, 12X4ML ","","5.0000","packs","28.50000","0 %","1001/12","142.50000","","Taxable","False"
"PO-000185","Started","Paid","Giesse Diagnostics","Margherita Matichecchia
Isabel Patti","+39.0774051101","Via Enrico Fermi, 3 (Z.I. Via Tiburtina
Km.18,300)","00012 GUIDONIA MONTECELIO
(RM)-ITALY","","","Italy","","","DCL Laboratory Products Ltd","DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki","Abuja","","Nigeria","PMB 690","","USD","0.0023000000","","6/20/2018 2:37:57 PM","TERMS: 

PAYMENT: 100% ADVANCED PAYMENT.

C&F: LAGOS RIPORT.





VIVIAN OPARA.
SUPPLY CHAIN DEPT.","","","8/30/2018 11:02:02 AM","1734.28000","","","DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja","","","No Tax","0.00000","0.00000","False","","","False","True","THROMBOPLASTIN, 12X4ML ","EXP DATE:2019/3, 1001/12","10.0000","packs","28.50000","0 %","1001/12","285.00000","","Taxable","False"
"PO-000004","Fulfilled","Paid","Giesse Diagnostics","Margherita Matichecchia
Isabel Patti","+39.0774051101","Via Enrico Fermi, 3 (Z.I. Via Tiburtina
Km.18,300)","00012 GUIDONIA MONTECELIO
(RM)-ITALY","","","Italy","","","DCL Laboratory Products Ltd","DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki","Abuja","","Nigeria","PMB 690","","EUR","0.0019000000","","4/20/2017 10:12:12 AM","Required Invoice: C&F Lagos Airport
Required delivery Mode: Air Freight
Payment Mode: 100% payment before shipment
Required delivery Plan: Within 3 days of advanced payment confirmation.





 Opara Vivian
Head Operations/store
DCL Laboratory Products","","","8/31/2017 9:04:59 AM","2578.70000","5/20/2017 12:00:00 AM","","DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja","","","No Tax","0.00000","0.00000","False","","","True","True","ALKALINE PHOSPHATASE, 2X50ML ","2x50ml","30.0000","","5.48000","0 %","4096","164.40000","","Taxable","False"
"PO-000138","Fulfilled","Paid","Giesse Diagnostics","Margherita Matichecchia
Isabel Patti","+39.0774051101","Via Enrico Fermi, 3 (Z.I. Via Tiburtina
Km.18,300)","00012 GUIDONIA MONTECELIO
(RM)-ITALY","","","Italy","","","DCL Laboratory Products Ltd","DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki","Abuja","","Nigeria","PMB 690","","EUR","0.0019000000","","2/12/2018 12:49:28 PM","TERMS: 
PAYMENT: 100% ADVANCED PAYMENT.

C&F: LAGOS RIPORT.





VIVIAN OPARA.
SUPPLY CHAIN DEPT.","","","8/30/2018 10:51:50 AM","1214.85000","","","DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja","","","No Tax","0.00000","0.00000","False","","","False","True","ALKALINE PHOSPHATASE, 2X50ML ","2x50ml","10.0000","packs","5.48000","0 %","4096","54.80000","","Taxable","False"
"PO-000138","Fulfilled","Paid","Giesse Diagnostics","Margherita Matichecchia
Isabel Patti","+39.0774051101","Via Enrico Fermi, 3 (Z.I. Via Tiburtina
Km.18,300)","00012 GUIDONIA MONTECELIO
(RM)-ITALY","","","Italy","","","DCL Laboratory Products Ltd","DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki","Abuja","","Nigeria","PMB 690","","EUR","0.0019000000","","2/12/2018 12:49:28 PM","TERMS: 
PAYMENT: 100% ADVANCED PAYMENT.

C&F: LAGOS RIPORT.





VIVIAN OPARA.
SUPPLY CHAIN DEPT.","","","8/30/2018 10:51:50 AM","1214.85000","","","DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja","","","No Tax","0.00000","0.00000","False","","","False","True","POTASSIUM, 2X40+2X10+2X2","POTASSIUM, 0236, 2x40+2X10+2x2 0236","5.0000","","55.35000","0 %","0236","276.75000","","Taxable","False"
"PO-000138","Fulfilled","Paid","Giesse Diagnostics","Margherita Matichecchia
Isabel Patti","+39.0774051101","Via Enrico Fermi, 3 (Z.I. Via Tiburtina
Km.18,300)","00012 GUIDONIA MONTECELIO
(RM)-ITALY","","","Italy","","","DCL Laboratory Products Ltd","DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki","Abuja","","Nigeria","PMB 690","","EUR","0.0019000000","","2/12/2018 12:49:28 PM","TERMS: 
PAYMENT: 100% ADVANCED PAYMENT.

C&F: LAGOS RIPORT.





VIVIAN OPARA.
SUPPLY CHAIN DEPT.","","","8/30/2018 10:51:50 AM","1214.85000","","","DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja","","","No Tax","0.00000","0.00000","False","","","False","True","POTASSIUM, 2X40+2X10+2X2","POTASSIUM, 0236, 2x40+2X10+2x2 0236","3.0000","","0.00000","0 %","0236","0.00000","","Taxable","False"
"PO-000039","Fulfilled","Paid","Giesse Diagnostics","Margherita Matichecchia
Isabel Patti","+39.0774051101","Via Enrico Fermi, 3 (Z.I. Via Tiburtina
Km.18,300)","00012 GUIDONIA MONTECELIO
(RM)-ITALY","","","Italy","","","DCL Laboratory Products Ltd","DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki","Abuja","","Nigeria","PMB 690","","USD","0.0023000000","","7/14/2017 12:50:11 PM","Required Invoice: C&F Lagos Airport
Required delivery Mode: Air Freight
Payment Mode: 100% payment before shipment
Required delivery Plan: Within 28 days of advanced payment confirmation.





Opara Vivian
Head Of Supply Chain.","","","8/31/2017 9:04:49 AM","2222.46000","7/31/2017 12:00:00 AM","","DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja","","","No Tax","0.00000","0.00000","False","","","True","True","POTASSIUM, 2X40+2X10+2X2","POTASSIUM, 0236, 2x40+2X10+2x2","10.0000","","67.00000","10 %","0236","603.00000","","Taxable","False"
