OrderNumber,InventoryStatus,PaymentStatus,Vendor,ContactName,Phone,VendorAddress1,VendorAddress2,VendorCity,VendorState,VendorCountry,VendorPostalCode,VendorAddressRemarks,ShipToCompanyName,ShipToAddress1,ShipToAddress2,ShipToCity,ShipToState,ShipToCountry,ShipToPostalCode,ShipToAddressRemarks,CurrencyCode,ExchangeRate,NonVendorCost,OrderDate,OrderRemarks,Freight,DueDate,DatePaid,AmountPaid,RequestedShipDate,VendorOrderNumber,Location,PaymentTerms,PaymentMethod,TaxingScheme,Tax1Rate,Tax2Rate,CalculateTax2OnTax1,Tax1Name,Tax2Name,Tax1OnShipping,Tax2OnShipping,ItemName,ItemDescription,ItemQuantity,ItemQuantityUoM,ItemUnitPrice,ItemDiscount,VendorItemCode,ItemSubtotal,ItemSerials,SpecialTaxRate,IsCancelled
PO-000238,Fulfilled,Paid,Diasource ImmunoAssays® S.A.,Aziza El-Bouyahyaoui,"+33 6 37 19 84 52, +32 10 84 19 84 52",Rue du Bosquet 2 - B-1348 Louvain- La-Neuve,,,,Belgium,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,EUR,0.0019,,9/11/2018 3:40:39 PM,"Terms: 

payment: 100% payment in advanced.

Delivery: within 28 days of payment confirmation.

Shipment: CIP Lagos Airport.





VIVIAN OPARA
SUPPLY CHAIN MANAGER.",,1/25/2019 1:46:27 PM,11/1/2018 10:03:35 AM,2238,,,,NET0,,No Tax,0,0,False,,,False,True,HBV COMBO(480TEST),HBV COMBO(480 TEST),1,,0,0 %,KAPG4SGEII,0,,Taxable,False
PO-000238,Fulfilled,Paid,Diasource ImmunoAssays® S.A.,Aziza El-Bouyahyaoui,"+33 6 37 19 84 52, +32 10 84 19 84 52",Rue du Bosquet 2 - B-1348 Louvain- La-Neuve,,,,Belgium,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,EUR,0.0019,,9/11/2018 3:40:39 PM,"Terms: 

payment: 100% payment in advanced.

Delivery: within 28 days of payment confirmation.

Shipment: CIP Lagos Airport.





VIVIAN OPARA
SUPPLY CHAIN MANAGER.",,1/25/2019 1:46:27 PM,11/1/2018 10:03:35 AM,2238,,,,NET0,,No Tax,0,0,False,,,False,True,HCV COMBO (480 TEST),HCV COMBO (480 TEST),1,,0,0 %,KAPG4NAE12,0,,Taxable,False
PO-000239,Fulfilled,Paid,APDIA,"Kristien Bogaert
,Pascale verstappen",+32 14 45 35 99,ADVANCED PRACTICAL DIAGNOSTICS BVBA,"Raadsherenstraat 3 | B-2300 Turnhout, Belgium",,,Belgium,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,EUR,0.0019,,9/13/2018 12:28:07 PM,"TERMS:

Payment: 50% payment in advanced 50% after shippment.

Oder readiness: with 28days of pament cnfirmation.

Shipment: EXW

Preferred Forwader:
DWF Germany- DWF Air Service GmbH, 
Mörfelder Strasse 111, D-65451
Kelsterbach
Phone: +49 (0) 6107-9858-28
Fax: +49 (0) 6107-9858-19
E-Mail: 
e.nowakowska@dwf-airservice.de
 Aldo Infuso a.infuso@dwf-airservice.de
n.debs@dwf-airservice.de
j.bergemann@dwf-airservice.de




VIVIAN OPARA.
SUPPLY CHAIN MANAGER.",,12/1/2018 11:12:38 AM,11/23/2018 2:10:36 PM,7125,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",NET0,,No Tax,0,0,False,,,False,True,APDIA ELISA READER (TOUCH),"APDIA ELISA READER, 11000,

Make: APDIA
Model: AD Touch Reader. 
Country of Manufacture: Belgium
ELISA Reader - AD Touch Reader - Micro Plate Analyser
s/n: RT0200217APD",5,,1425,0 %,11000,7125,,Taxable,False
PO-000240,Started,Paid,OPTIKA S.R.L,YAYA SOW,+39.035.571.392  ,"Via Rigla,ITALY ",30 - 24010 Ponteranica (BG),,,ITALY,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,EUR,0.0019,,9/14/2018 3:23:22 PM,"TERMS:

PAYMENT: 100% PAYMENT IN ADVANCED.

DELIVERY: WITHIN 28 DAYS OF PAYMENT CONFIRMATION.

SHIPMENT: CIP LAGOS AIRPORT.





VIVIAN OPARA
SUPPLY HAIN MANAGER.",,,9/14/2018 3:47:27 PM,2379,,,,,,No Tax,0,0,False,,,False,True,"Binocular LED fluorescence microscope,"," 1000x, IOS, B filters
",1,,827,0 %,B-292LD1,827,,Taxable,False
PO-000240,Started,Paid,OPTIKA S.R.L,YAYA SOW,+39.035.571.392  ,"Via Rigla,ITALY ",30 - 24010 Ponteranica (BG),,,ITALY,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,EUR,0.0019,,9/14/2018 3:23:22 PM,"TERMS:

PAYMENT: 100% PAYMENT IN ADVANCED.

DELIVERY: WITHIN 28 DAYS OF PAYMENT CONFIRMATION.

SHIPMENT: CIP LAGOS AIRPORT.





VIVIAN OPARA
SUPPLY HAIN MANAGER.",,,9/14/2018 3:47:27 PM,2379,,,,,,No Tax,0,0,False,,,False,True,"Digital bin.microsc1000x,t","3.2MP camera with table
B-290TB B",1,,648,0 %,B-290TB B,648,,Taxable,False
PO-000240,Started,Paid,OPTIKA S.R.L,YAYA SOW,+39.035.571.392  ,"Via Rigla,ITALY ",30 - 24010 Ponteranica (BG),,,ITALY,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,EUR,0.0019,,9/14/2018 3:23:22 PM,"TERMS:

PAYMENT: 100% PAYMENT IN ADVANCED.

DELIVERY: WITHIN 28 DAYS OF PAYMENT CONFIRMATION.

SHIPMENT: CIP LAGOS AIRPORT.





VIVIAN OPARA
SUPPLY HAIN MANAGER.",,,9/14/2018 3:47:27 PM,2379,,,,,,No Tax,0,0,False,,,False,True,"Trinocular brightfield microscope, 1000x, IOS SPECIAL","Trinocular brightfield microscope, 1000x, IOS SPECIAL
",1,,461.5,0 %,383PLI,461.5,,Taxable,False
PO-000240,Started,Paid,OPTIKA S.R.L,YAYA SOW,+39.035.571.392  ,"Via Rigla,ITALY ",30 - 24010 Ponteranica (BG),,,ITALY,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,EUR,0.0019,,9/14/2018 3:23:22 PM,"TERMS:

PAYMENT: 100% PAYMENT IN ADVANCED.

DELIVERY: WITHIN 28 DAYS OF PAYMENT CONFIRMATION.

SHIPMENT: CIP LAGOS AIRPORT.





VIVIAN OPARA
SUPPLY HAIN MANAGER.",,,9/14/2018 3:47:27 PM,2379,,,,,,No Tax,0,0,False,,,False,True,Solar charger,"Solar charger
M-069 ",1,,27.5,0 %,M-069 ,27.5,,Taxable,False
PO-000240,Started,Paid,OPTIKA S.R.L,YAYA SOW,+39.035.571.392  ,"Via Rigla,ITALY ",30 - 24010 Ponteranica (BG),,,ITALY,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,EUR,0.0019,,9/14/2018 3:23:22 PM,"TERMS:

PAYMENT: 100% PAYMENT IN ADVANCED.

DELIVERY: WITHIN 28 DAYS OF PAYMENT CONFIRMATION.

SHIPMENT: CIP LAGOS AIRPORT.





VIVIAN OPARA
SUPPLY HAIN MANAGER.",,,9/14/2018 3:47:27 PM,2379,,,,,,No Tax,0,0,False,,,False,True,FREIGHT CHARGES,"AIR TRANSPORT CPT LAGOS BY SCHENKER (1 box70x50x50 cm, 13 kgs +.

1 box 79x60x52 cm, 25 Kgs)
",1,,415,0 %,SP.TR.EXP,415,,Taxable,False
PO-000241,Fulfilled,Paid,"Genrui Biotech Inc.
(LABJENIKS Q-LYTE)","Camphor Zhong 
",+86  755  26835560   Ext:8024,"6F,   Shanshui   Building   B,
Nanshan  Yungu  Innovation  Industrial Park,","
1183   Liuxian  Blvd,  Nanshan  District,
518055",Shenzhen, P.R.China,CHINA,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,USD,0.0023,,9/19/2018 12:18:10 PM,"TERMS:
PAYMENT: 100% PAYMENT PRE-PAYMENT

DELIVERY: WITHIN 14DAYS OF PAYMENT CONFIRMATION.

TERMS OF DELIVERY: CIP LAGOS AIRPORT





VIVIAN OPARA.
SUPPLY CHAIN MANAGER.",,11/24/2018 11:50:15 AM,11/8/2018 11:10:44 AM,4990,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",NET0,,No Tax,0,0,False,,,False,True,"DS-III (NO.3) STANDARD A,B& C BTLS ","DS-III STANDARD A,B,C P14.03.105045-00",30,btl,0,0 %,P14.03.105045-00,0,,Taxable,False
PO-000241,Fulfilled,Paid,"Genrui Biotech Inc.
(LABJENIKS Q-LYTE)","Camphor Zhong 
",+86  755  26835560   Ext:8024,"6F,   Shanshui   Building   B,
Nanshan  Yungu  Innovation  Industrial Park,","
1183   Liuxian  Blvd,  Nanshan  District,
518055",Shenzhen, P.R.China,CHINA,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,USD,0.0023,,9/19/2018 12:18:10 PM,"TERMS:
PAYMENT: 100% PAYMENT PRE-PAYMENT

DELIVERY: WITHIN 14DAYS OF PAYMENT CONFIRMATION.

TERMS OF DELIVERY: CIP LAGOS AIRPORT





VIVIAN OPARA.
SUPPLY CHAIN MANAGER.",,11/24/2018 11:50:15 AM,11/8/2018 11:10:44 AM,4990,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",NET0,,No Tax,0,0,False,,,False,True,"LABJENIKS FULLY AUTOMATED ELECTROLYTE ANALYZER,","LABJENIKS Q-LYTE 60  : K+, Na+, Cl-, Ca+, PH,TC02,Ref.",1,,2500,0 %, Q-LYTE 60,2500,,Taxable,False
PO-000241,Fulfilled,Paid,"Genrui Biotech Inc.
(LABJENIKS Q-LYTE)","Camphor Zhong 
",+86  755  26835560   Ext:8024,"6F,   Shanshui   Building   B,
Nanshan  Yungu  Innovation  Industrial Park,","
1183   Liuxian  Blvd,  Nanshan  District,
518055",Shenzhen, P.R.China,CHINA,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,USD,0.0023,,9/19/2018 12:18:10 PM,"TERMS:
PAYMENT: 100% PAYMENT PRE-PAYMENT

DELIVERY: WITHIN 14DAYS OF PAYMENT CONFIRMATION.

TERMS OF DELIVERY: CIP LAGOS AIRPORT





VIVIAN OPARA.
SUPPLY CHAIN MANAGER.",,11/24/2018 11:50:15 AM,11/8/2018 11:10:44 AM,4990,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",NET0,,No Tax,0,0,False,,,False,True,"SODIUM ELECTRODE, PC ","SODIUM ELECTRODE, S/N: 82L171236",6,,80,0 %,,480,,Taxable,False
PO-000241,Fulfilled,Paid,"Genrui Biotech Inc.
(LABJENIKS Q-LYTE)","Camphor Zhong 
",+86  755  26835560   Ext:8024,"6F,   Shanshui   Building   B,
Nanshan  Yungu  Innovation  Industrial Park,","
1183   Liuxian  Blvd,  Nanshan  District,
518055",Shenzhen, P.R.China,CHINA,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,USD,0.0023,,9/19/2018 12:18:10 PM,"TERMS:
PAYMENT: 100% PAYMENT PRE-PAYMENT

DELIVERY: WITHIN 14DAYS OF PAYMENT CONFIRMATION.

TERMS OF DELIVERY: CIP LAGOS AIRPORT





VIVIAN OPARA.
SUPPLY CHAIN MANAGER.",,11/24/2018 11:50:15 AM,11/8/2018 11:10:44 AM,4990,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",NET0,,No Tax,0,0,False,,,False,True,"POTASSIUM ELECTRODE, PC  ","POTASSIUM ELECTRODE, S/N:91K171003",6,,80,0 %,,480,,Taxable,False
PO-000241,Fulfilled,Paid,"Genrui Biotech Inc.
(LABJENIKS Q-LYTE)","Camphor Zhong 
",+86  755  26835560   Ext:8024,"6F,   Shanshui   Building   B,
Nanshan  Yungu  Innovation  Industrial Park,","
1183   Liuxian  Blvd,  Nanshan  District,
518055",Shenzhen, P.R.China,CHINA,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,USD,0.0023,,9/19/2018 12:18:10 PM,"TERMS:
PAYMENT: 100% PAYMENT PRE-PAYMENT

DELIVERY: WITHIN 14DAYS OF PAYMENT CONFIRMATION.

TERMS OF DELIVERY: CIP LAGOS AIRPORT





VIVIAN OPARA.
SUPPLY CHAIN MANAGER.",,11/24/2018 11:50:15 AM,11/8/2018 11:10:44 AM,4990,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",NET0,,No Tax,0,0,False,,,False,True,"CHLORIDE  ELECTRODE, P C ",p c,2,,80,0 %,,160,,Taxable,False
PO-000241,Fulfilled,Paid,"Genrui Biotech Inc.
(LABJENIKS Q-LYTE)","Camphor Zhong 
",+86  755  26835560   Ext:8024,"6F,   Shanshui   Building   B,
Nanshan  Yungu  Innovation  Industrial Park,","
1183   Liuxian  Blvd,  Nanshan  District,
518055",Shenzhen, P.R.China,CHINA,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,USD,0.0023,,9/19/2018 12:18:10 PM,"TERMS:
PAYMENT: 100% PAYMENT PRE-PAYMENT

DELIVERY: WITHIN 14DAYS OF PAYMENT CONFIRMATION.

TERMS OF DELIVERY: CIP LAGOS AIRPORT





VIVIAN OPARA.
SUPPLY CHAIN MANAGER.",,11/24/2018 11:50:15 AM,11/8/2018 11:10:44 AM,4990,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",NET0,,No Tax,0,0,False,,,False,True,"PH ELECTRODE, P  C ",PH ELECTRODE.,2,,80,0 %,,160,,Taxable,False
PO-000241,Fulfilled,Paid,"Genrui Biotech Inc.
(LABJENIKS Q-LYTE)","Camphor Zhong 
",+86  755  26835560   Ext:8024,"6F,   Shanshui   Building   B,
Nanshan  Yungu  Innovation  Industrial Park,","
1183   Liuxian  Blvd,  Nanshan  District,
518055",Shenzhen, P.R.China,CHINA,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,USD,0.0023,,9/19/2018 12:18:10 PM,"TERMS:
PAYMENT: 100% PAYMENT PRE-PAYMENT

DELIVERY: WITHIN 14DAYS OF PAYMENT CONFIRMATION.

TERMS OF DELIVERY: CIP LAGOS AIRPORT





VIVIAN OPARA.
SUPPLY CHAIN MANAGER.",,11/24/2018 11:50:15 AM,11/8/2018 11:10:44 AM,4990,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",NET0,,No Tax,0,0,False,,,False,True,"REFERENCE  ELECTRODE,P C ",   p c,3,,0,0 %,,0,,Taxable,False
PO-000241,Fulfilled,Paid,"Genrui Biotech Inc.
(LABJENIKS Q-LYTE)","Camphor Zhong 
",+86  755  26835560   Ext:8024,"6F,   Shanshui   Building   B,
Nanshan  Yungu  Innovation  Industrial Park,","
1183   Liuxian  Blvd,  Nanshan  District,
518055",Shenzhen, P.R.China,CHINA,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,USD,0.0023,,9/19/2018 12:18:10 PM,"TERMS:
PAYMENT: 100% PAYMENT PRE-PAYMENT

DELIVERY: WITHIN 14DAYS OF PAYMENT CONFIRMATION.

TERMS OF DELIVERY: CIP LAGOS AIRPORT





VIVIAN OPARA.
SUPPLY CHAIN MANAGER.",,11/24/2018 11:50:15 AM,11/8/2018 11:10:44 AM,4990,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",NET0,,No Tax,0,0,False,,,False,True,"REFERENCE  ELECTRODE,P C ",   p c,2,,80,0 %,,160,,Taxable,False
PO-000241,Fulfilled,Paid,"Genrui Biotech Inc.
(LABJENIKS Q-LYTE)","Camphor Zhong 
",+86  755  26835560   Ext:8024,"6F,   Shanshui   Building   B,
Nanshan  Yungu  Innovation  Industrial Park,","
1183   Liuxian  Blvd,  Nanshan  District,
518055",Shenzhen, P.R.China,CHINA,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,USD,0.0023,,9/19/2018 12:18:10 PM,"TERMS:
PAYMENT: 100% PAYMENT PRE-PAYMENT

DELIVERY: WITHIN 14DAYS OF PAYMENT CONFIRMATION.

TERMS OF DELIVERY: CIP LAGOS AIRPORT





VIVIAN OPARA.
SUPPLY CHAIN MANAGER.",,11/24/2018 11:50:15 AM,11/8/2018 11:10:44 AM,4990,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",NET0,,No Tax,0,0,False,,,False,True,URINE ANALYZER BA600,URINE ANALYZER BA600 V2.1-20171226,3,,350,0 %,BA600,1050,,Taxable,False
PO-000242,Fulfilled,Unpaid,Cepheid HBDC SAS,Frédéric Lemé,0033 563825300,Vira Solelh 81470 MAURENS-SCOPONT ,,PARIS,,FRANCE,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,USD,0.0023,,9/24/2018 1:58:00 PM,"TERMS: 

PAYMENT: 100% ADVANCED PAYMENT

DELIVERY: WITHIN 14 DAYS OF PAYMENT RECEIPT.

MODE OF SHIPMENT: EXW

PREFERRED FORWARDER: DWF Germany- DWF Air Service GmbH, 
Mörfelder Strasse 111, D-65451
Kelsterbach
Phone: +49 (0) 6107-9858-28
Fax: +49 (0) 6107-9858-19
E-Mail: 
e.nowakowska@dwf-airservice.de
 Aldo Infuso a.infuso@dwf-airservice.de
n.debs@dwf-airservice.de
j.bergemann@dwf-airservice.de







VIVIAN OPARA

SUPPLY CHAIN MANAGER.",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,GENEXPERT GX4-4 (old skin),GENE XPERT GX4-4 (old skin),1,,9000,0 %,GX4-4,9000,,Taxable,False
PO-000242,Fulfilled,Unpaid,Cepheid HBDC SAS,Frédéric Lemé,0033 563825300,Vira Solelh 81470 MAURENS-SCOPONT ,,PARIS,,FRANCE,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,USD,0.0023,,9/24/2018 1:58:00 PM,"TERMS: 

PAYMENT: 100% ADVANCED PAYMENT

DELIVERY: WITHIN 14 DAYS OF PAYMENT RECEIPT.

MODE OF SHIPMENT: EXW

PREFERRED FORWARDER: DWF Germany- DWF Air Service GmbH, 
Mörfelder Strasse 111, D-65451
Kelsterbach
Phone: +49 (0) 6107-9858-28
Fax: +49 (0) 6107-9858-19
E-Mail: 
e.nowakowska@dwf-airservice.de
 Aldo Infuso a.infuso@dwf-airservice.de
n.debs@dwf-airservice.de
j.bergemann@dwf-airservice.de







VIVIAN OPARA

SUPPLY CHAIN MANAGER.",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,XPERT TB/RIF,GXM TB/RIF-10 (10TESTS),10,,230,0 %,GXMTB/RIF-10,2300,,Taxable,False
PO-000242,Fulfilled,Unpaid,Cepheid HBDC SAS,Frédéric Lemé,0033 563825300,Vira Solelh 81470 MAURENS-SCOPONT ,,PARIS,,FRANCE,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,USD,0.0023,,9/24/2018 1:58:00 PM,"TERMS: 

PAYMENT: 100% ADVANCED PAYMENT

DELIVERY: WITHIN 14 DAYS OF PAYMENT RECEIPT.

MODE OF SHIPMENT: EXW

PREFERRED FORWARDER: DWF Germany- DWF Air Service GmbH, 
Mörfelder Strasse 111, D-65451
Kelsterbach
Phone: +49 (0) 6107-9858-28
Fax: +49 (0) 6107-9858-19
E-Mail: 
e.nowakowska@dwf-airservice.de
 Aldo Infuso a.infuso@dwf-airservice.de
n.debs@dwf-airservice.de
j.bergemann@dwf-airservice.de







VIVIAN OPARA

SUPPLY CHAIN MANAGER.",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,XPERT CT/NG,CX CT/NG-CE-120,1,,2160,0 %,CX CT/NG-CE-120,2160,,Taxable,False
PO-000242,Fulfilled,Unpaid,Cepheid HBDC SAS,Frédéric Lemé,0033 563825300,Vira Solelh 81470 MAURENS-SCOPONT ,,PARIS,,FRANCE,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,USD,0.0023,,9/24/2018 1:58:00 PM,"TERMS: 

PAYMENT: 100% ADVANCED PAYMENT

DELIVERY: WITHIN 14 DAYS OF PAYMENT RECEIPT.

MODE OF SHIPMENT: EXW

PREFERRED FORWARDER: DWF Germany- DWF Air Service GmbH, 
Mörfelder Strasse 111, D-65451
Kelsterbach
Phone: +49 (0) 6107-9858-28
Fax: +49 (0) 6107-9858-19
E-Mail: 
e.nowakowska@dwf-airservice.de
 Aldo Infuso a.infuso@dwf-airservice.de
n.debs@dwf-airservice.de
j.bergemann@dwf-airservice.de







VIVIAN OPARA

SUPPLY CHAIN MANAGER.",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,URINE COLLECTION KIT,CT/NG URINE-50(50 PCS),1,,79,0 %,CT/NG URINE-50,79,,Taxable,False
PO-000243,Started,Paid,OPTIMA INC,YAMANE,-7648,Rogie Bldg. 5F 1-48-11   Itabashi,"Itabashiku, Tokyo 173-0004",,,JAPAN,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,USD,0.0023,,9/26/2018 12:39:00 PM,"TERMS:

PAYMENT: 100% PRE PAYMENT.

DELIVERY : Within 14 days of payment confirmation.

TERMS OF DELIVERY: FOB Lagos airport.





Vivian Opara
supply chain manager.",1136,,10/5/2018 1:14:00 PM,6402,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,Desktop gel imager with camera,desktop gel imager with camera,2,,2610,0 %,SCOPE -21,5220,,Taxable,False
PO-000243,Started,Paid,OPTIMA INC,YAMANE,-7648,Rogie Bldg. 5F 1-48-11   Itabashi,"Itabashiku, Tokyo 173-0004",,,JAPAN,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,USD,0.0023,,9/26/2018 12:39:00 PM,"TERMS:

PAYMENT: 100% PRE PAYMENT.

DELIVERY : Within 14 days of payment confirmation.

TERMS OF DELIVERY: FOB Lagos airport.





Vivian Opara
supply chain manager.",1136,,10/5/2018 1:14:00 PM,6402,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,insurance,,1,,46,0 %,,46,,Taxable,False
PO-000244,Fulfilled,Paid,Nuve,Tolga Vural,+90 312 399 28 30 (PBX),"
Saracalar Mah. Saracalar Kümeevleri ","No: 4/2 Akyurt 06750 ANKARA / TURKEY
(Esenbo a Yolu 22. km)",,ANKARA,Turkey,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,USD,0.0023,,9/29/2018 12:31:00 PM,"TERMS:

PAYMENT: 100% PRE-PAYMENT

DELIVERY:URGENT SHIPMENT AFTER RECEIPT OF PAYMENT.

TERMS OF DELIVERY: CIP LAGOS AIRPORT.




VIVIAN OPARA
SUPPLYCHIAN MANAGER.",,,12/6/2018 3:04:29 PM,13723,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,NUVE ULTRA LOW TEMPERATURE FREEZER NUVE DF 290, DF 290 -86oC ULTRA LOW TEMPERATURE FREEZER,3,,3551,0 %,DF 290,10653,,Taxable,False
PO-000244,Fulfilled,Paid,Nuve,Tolga Vural,+90 312 399 28 30 (PBX),"
Saracalar Mah. Saracalar Kümeevleri ","No: 4/2 Akyurt 06750 ANKARA / TURKEY
(Esenbo a Yolu 22. km)",,ANKARA,Turkey,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,USD,0.0023,,9/29/2018 12:31:00 PM,"TERMS:

PAYMENT: 100% PRE-PAYMENT

DELIVERY:URGENT SHIPMENT AFTER RECEIPT OF PAYMENT.

TERMS OF DELIVERY: CIP LAGOS AIRPORT.




VIVIAN OPARA
SUPPLYCHIAN MANAGER.",,,12/6/2018 3:04:29 PM,13723,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,FREIGHT CHARGES,"AIR TRANSPORT CPT LAGOS BY SCHENKER (1 box70x50x50 cm, 13 kgs +.
SP.TR.EXP
1 box 79x60x52 cm, 25 Kgs)
",1,,3050,0 %,,3050,,Taxable,False
