OrderNumber,InventoryStatus,PaymentStatus,Customer,ContactName,Phone,Email,BillingAddress1,BillingAddress2,BillingCity,BillingState,BillingCountry,BillingPostalCode,BillingAddressRemarks,ShipToCompanyName,ShippingAddress1,ShippingAddress2,ShippingCity,ShippingState,ShippingCountry,ShippingPostalCode,ShippingAddressRemarks,CurrencyCode,ExchangeRate,NonCustomerCost,OrderDate,OrderRemarks,Freight,InvoicedDate,DueDate,DatePaid,AmountPaid,RequestedShipDate,PONumber,SalesRep,Location,PricingScheme,PaymentTerms,PaymentMethod,TaxingScheme,Tax1Rate,Tax2Rate,CalculateTax2OnTax1,Tax1Name,Tax2Name,Tax1OnShipping,Tax2OnShipping,Sales Type,Sales Person,LPO Date,ItemName,ItemDescription,ItemQuantity,ItemQuantityUoM,ItemUnitPrice,ItemDiscount,ItemSubtotal,ItemSerials,SpecialTaxRate,IsCancelled,
SO-000937,Fulfilled,Paid,ASI UKPO DIAGNOSTIC AND MEDICAL CENTRE,EMEM,"08034630276, 08099661665",emem@asidmc.com,Mary Slessor Avenue,(Opposite College of Health Technology),Calabar,Cross River ,NIGERIA,,,,Mary Slessor Avenue,(Opposite College of Health Technology),Calabar,Cross River ,NIGERIA,,,NGN,1,,10/23/2017 3:39:34 PM,,,10/23/2017 3:42:48 PM,10/23/2017 3:42:48 PM,3/5/2018 1:53:06 PM,350471.02,,,Chiamaka Ngurukem,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,,No Tax,0,0,False,,,True,True,,,,POTASSIUM ELECTRODE,"POTASSIUM ELECTRODE, 3918-005, exp;2018-12",1,,133671.88,0 %,133671.88,,Taxable,False,
SO-000938,Fulfilled,Paid,ASI UKPO DIAGNOSTIC AND MEDICAL CENTRE,EMEM,"08034630276, 08099661665",emem@asidmc.com,Mary Slessor Avenue,(Opposite College of Health Technology),Calabar,Cross River ,NIGERIA,,,,Mary Slessor Avenue,(Opposite College of Health Technology),Calabar,Cross River ,NIGERIA,,,NGN,1,,10/23/2017 3:46:21 PM,"


NB : PAID N 1616,031.25 for # 1124 & # 938.",,10/23/2017 3:48:47 PM,10/23/2017 3:48:47 PM,1/10/2018 3:36:26 PM,81562.5,,,Chiamaka Ngurukem,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,,No Tax,0,0,False,,,True,True,NORMAL,,,"CALIBRATOR 1, 400ML ","400ml, exp:2018-08",1,btl,30468.75,0 %,30468.75,,Taxable,False,
SO-000938,Fulfilled,Paid,ASI UKPO DIAGNOSTIC AND MEDICAL CENTRE,EMEM,"08034630276, 08099661665",emem@asidmc.com,Mary Slessor Avenue,(Opposite College of Health Technology),Calabar,Cross River ,NIGERIA,,,,Mary Slessor Avenue,(Opposite College of Health Technology),Calabar,Cross River ,NIGERIA,,,NGN,1,,10/23/2017 3:46:21 PM,"


NB : PAID N 1616,031.25 for # 1124 & # 938.",,10/23/2017 3:48:47 PM,10/23/2017 3:48:47 PM,1/10/2018 3:36:26 PM,81562.5,,,Chiamaka Ngurukem,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,,No Tax,0,0,False,,,True,True,NORMAL,,,"CALIBRATOR 2, 200ML ","200ml, exp:2018-09",1,btl,30468.75,0 %,30468.75,,Taxable,False,
SO-000938,Fulfilled,Paid,ASI UKPO DIAGNOSTIC AND MEDICAL CENTRE,EMEM,"08034630276, 08099661665",emem@asidmc.com,Mary Slessor Avenue,(Opposite College of Health Technology),Calabar,Cross River ,NIGERIA,,,,Mary Slessor Avenue,(Opposite College of Health Technology),Calabar,Cross River ,NIGERIA,,,NGN,1,,10/23/2017 3:46:21 PM,"


NB : PAID N 1616,031.25 for # 1124 & # 938.",,10/23/2017 3:48:47 PM,10/23/2017 3:48:47 PM,1/10/2018 3:36:26 PM,81562.5,,,Chiamaka Ngurukem,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,,No Tax,0,0,False,,,True,True,NORMAL,,,"TCO2 REACTION SOLUTION, 480ML ","480ml, exp: 2018-06",1,btl,20625,0 %,20625,,Taxable,False,
SO-000939,Fulfilled,Paid,DR NNACHI,DR NNAJI,8035442642,,FEDERAL TEACHING HOSPITAL,,ABAKALIKI,EBONYI,NIGERIA,,,,FEDERAL TEACHING HOSPITAL,,ABAKALIKI,EBONYI,NIGERIA,,,NGN,1,,10/24/2017 9:30:46 AM,,,10/24/2017 9:36:58 AM,,10/26/2017 2:53:25 PM,256000,,,"DCL Laboratory Products Ltd, Enugu, Nigeria","DCL Laboratory Products Ltd, Enugu",Normal Price,,,No Tax,0,0,False,,,True,True,,,,"PLATELET KIT, 225 ML ",225 ML,2,kits,128000,0 %,256000,,Taxable,False,
SO-000939,Fulfilled,Paid,DR NNACHI,DR NNAJI,8035442642,,FEDERAL TEACHING HOSPITAL,,ABAKALIKI,EBONYI,NIGERIA,,,,FEDERAL TEACHING HOSPITAL,,ABAKALIKI,EBONYI,NIGERIA,,,NGN,1,,10/24/2017 9:30:46 AM,,,10/24/2017 9:36:58 AM,,10/26/2017 2:53:25 PM,256000,,,"DCL Laboratory Products Ltd, Enugu, Nigeria","DCL Laboratory Products Ltd, Enugu",Normal Price,,,No Tax,0,0,False,,,True,True,,,,"ACD-A, 500ML ",500ml,2,,0,0 %,0,,Taxable,False,
SO-000940,Fulfilled,Paid,FEDERAL MEDICAL CENTRE KATSINA,ALH. BALA,8035814160,fmckatsina@yahoo.com, Murtala Mohammed Way (Jibia Bypass), Murtala Mohammed Way (Jibia Bypass),KATSINA,KATSINA,NIGERIA,,,, Murtala Mohammed Way (Jibia Bypass), Murtala Mohammed Way (Jibia Bypass),KATSINA,KATSINA,NIGERIA,,,NGN,1,,10/24/2017 3:59:42 PM,"TERMS
Currency: NGN
Offer: DDP Katsina
Order confirmation: confirmed PO.
Payment: 100% payment in advance
Offer validity: 28days.  
",,10/24/2017 4:18:14 PM,10/24/2017 4:18:14 PM,1/3/2018 12:17:11 PM,921780,,FMCK/G.164/VOL.T,Chiamaka Ngurukem,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,,No Tax,0,0,False,,,True,True,LPO SUPPLY,,24TH OF OCTOBER 2017,"APDIA HIV P24 KIT, 192 TESTS ","APDIA , 790001, HIV I& II P24 ELISA 192 Tests Kit, EXP DATE 2019/2",6,,153630,0 %,921780,,Taxable,False,
SO-000941,Fulfilled,Paid,FMC KEFFI,DR NASARA,8035664268,,KEFFI ,,KEFFI,NASSARAWA,,,,,KEFFI ,,KEFFI,NASSARAWA,,,,NGN,1,,10/25/2017 9:32:01 AM,,,10/25/2017 9:47:31 AM,10/25/2017 9:47:31 AM,10/26/2017 3:57:43 PM,277749.64,,,Chiamaka Ngurukem,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,,No Tax,0,0,False,,,True,True,NORMAL,,,"CREATININE JAFFE, 2X 125 ML + STD","Creatinine Jaffe, CRCO-0600, 2x 125 ml",4,,10591.8,0 %,42367.2,,Taxable,False,
SO-000941,Fulfilled,Paid,FMC KEFFI,DR NASARA,8035664268,,KEFFI ,,KEFFI,NASSARAWA,,,,,KEFFI ,,KEFFI,NASSARAWA,,,,NGN,1,,10/25/2017 9:32:01 AM,,,10/25/2017 9:47:31 AM,10/25/2017 9:47:31 AM,10/26/2017 3:57:43 PM,277749.64,,,Chiamaka Ngurukem,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,,No Tax,0,0,False,,,True,True,NORMAL,,,"UREA UV SL, 4 X 62,5 ML","Urea UV SL, URSL-0420, 4 x 62,5 ml, EXP DATE:2019/4",3,,14377.66,0 %,43132.98,,Taxable,False,
SO-000941,Fulfilled,Paid,FMC KEFFI,DR NASARA,8035664268,,KEFFI ,,KEFFI,NASSARAWA,,,,,KEFFI ,,KEFFI,NASSARAWA,,,,NGN,1,,10/25/2017 9:32:01 AM,,,10/25/2017 9:47:31 AM,10/25/2017 9:47:31 AM,10/26/2017 3:57:43 PM,277749.64,,,Chiamaka Ngurukem,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,,No Tax,0,0,False,,,True,True,NORMAL,,,"ALT / GPT SL, 4 X 62,5   ML ","ALT / GPT SL, ALSL-0430, 4 x 62,5   ML EXP DATE:2018/8",3,,13480.48,0 %,40441.44,,Taxable,False,
SO-000941,Fulfilled,Paid,FMC KEFFI,DR NASARA,8035664268,,KEFFI ,,KEFFI,NASSARAWA,,,,,KEFFI ,,KEFFI,NASSARAWA,,,,NGN,1,,10/25/2017 9:32:01 AM,,,10/25/2017 9:47:31 AM,10/25/2017 9:47:31 AM,10/26/2017 3:57:43 PM,277749.64,,,Chiamaka Ngurukem,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,,No Tax,0,0,False,,,True,True,NORMAL,,,"BILIRUBIN TOTAL 4+1, 2X 125 ML  ","Bilirubin Total 4+1 BITO-0600, 2x 125 ml EXP DATE:2018/10",3,,15426.41,0 %,46279.23,,Taxable,False,
SO-000941,Fulfilled,Paid,FMC KEFFI,DR NASARA,8035664268,,KEFFI ,,KEFFI,NASSARAWA,,,,,KEFFI ,,KEFFI,NASSARAWA,,,,NGN,1,,10/25/2017 9:32:01 AM,,,10/25/2017 9:47:31 AM,10/25/2017 9:47:31 AM,10/26/2017 3:57:43 PM,277749.64,,,Chiamaka Ngurukem,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,,No Tax,0,0,False,,,True,True,NORMAL,,,"BILIRUBIN DIRECT 4+1 ,2X 125 ML ","Bilirubin Direct 4+1 BIDI-0600, 2x 125 ml EXP DATE:2018/10",3,packs,11026.25,0 %,33078.75,,Taxable,False,
SO-000941,Fulfilled,Paid,FMC KEFFI,DR NASARA,8035664268,,KEFFI ,,KEFFI,NASSARAWA,,,,,KEFFI ,,KEFFI,NASSARAWA,,,,NGN,1,,10/25/2017 9:32:01 AM,,,10/25/2017 9:47:31 AM,10/25/2017 9:47:31 AM,10/26/2017 3:57:43 PM,277749.64,,,Chiamaka Ngurukem,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,,No Tax,0,0,False,,,True,True,NORMAL,,,"AST / GOT SL, 4 X 62,5 ML   ","AST / GOT SL, ASSL-0430, 4 x 62,5 ml EXP DATE:2018/8",2,,13480.48,0 %,26960.96,,Taxable,False,
SO-000941,Fulfilled,Paid,FMC KEFFI,DR NASARA,8035664268,,KEFFI ,,KEFFI,NASSARAWA,,,,,KEFFI ,,KEFFI,NASSARAWA,,,,NGN,1,,10/25/2017 9:32:01 AM,,,10/25/2017 9:47:31 AM,10/25/2017 9:47:31 AM,10/26/2017 3:57:43 PM,277749.64,,,Chiamaka Ngurukem,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,,No Tax,0,0,False,,,True,True,NORMAL,,,"ALP (DEA) SL, 4X62,5 ML   ","ALP (DEA) SL, PASL-0420, 4x62,5 ml EXP DATE:2019/5",2,,13344.54,0 %,26689.08,,Taxable,False,
SO-000941,Fulfilled,Paid,FMC KEFFI,DR NASARA,8035664268,,KEFFI ,,KEFFI,NASSARAWA,,,,,KEFFI ,,KEFFI,NASSARAWA,,,,NGN,1,,10/25/2017 9:32:01 AM,,,10/25/2017 9:47:31 AM,10/25/2017 9:47:31 AM,10/26/2017 3:57:43 PM,277749.64,,,Chiamaka Ngurukem,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,,No Tax,0,0,False,,,True,True,NORMAL,,,CUVETTE ROTOR PC,"CUVETTE ROTOR, 3070-340",1,pcs.,18800,0 %,18800,,Taxable,False,
SO-000942,Fulfilled,Paid,NIGERIAN NATIONAL PETROLEUM CORPORATION  CLINIC MAITAMA ABUJA,Mr Salihu,8038560781,,"No.37, Usuma Street,Maitama Nigeria Owena Cl, Abuja.","USMAN STREET,MAITAMA.",MAITAMA,ABUJA,NIGERIA,,,,"No.37, Usuma Street,Owena Cl",,MAITAMA,ABUJA,NIGERIA,,,NGN,1,,10/25/2017 11:53:35 AM,,,10/27/2017 1:10:17 PM,10/27/2017 1:10:17 PM,12/12/2017 5:16:26 PM,12232549.6,,4500047525,Chinyere Nwosu,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,,No Tax,0,0,False,,,True,True,LPO SUPPLY,,24/8/2017,"HIV-1 QUANTITATIVE, 50TESTS  (Stocked Product)",HIV-1 QUANTITATIVE 50 TESTS/PACK,2,,964600,0 %,1929200,,Taxable,False,
SO-000942,Fulfilled,Paid,NIGERIAN NATIONAL PETROLEUM CORPORATION  CLINIC MAITAMA ABUJA,Mr Salihu,8038560781,,"No.37, Usuma Street,Maitama Nigeria Owena Cl, Abuja.","USMAN STREET,MAITAMA.",MAITAMA,ABUJA,NIGERIA,,,,"No.37, Usuma Street,Owena Cl",,MAITAMA,ABUJA,NIGERIA,,,NGN,1,,10/25/2017 11:53:35 AM,,,10/27/2017 1:10:17 PM,10/27/2017 1:10:17 PM,12/12/2017 5:16:26 PM,12232549.6,,4500047525,Chinyere Nwosu,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,,No Tax,0,0,False,,,True,True,LPO SUPPLY,,24/8/2017,"HCV QUANTITATIVE, 50TESTS ",HCV QUANTITATIVE 50TESTS/PACK,2,,964600,0 %,1929200,,Taxable,False,
SO-000942,Fulfilled,Paid,NIGERIAN NATIONAL PETROLEUM CORPORATION  CLINIC MAITAMA ABUJA,Mr Salihu,8038560781,,"No.37, Usuma Street,Maitama Nigeria Owena Cl, Abuja.","USMAN STREET,MAITAMA.",MAITAMA,ABUJA,NIGERIA,,,,"No.37, Usuma Street,Owena Cl",,MAITAMA,ABUJA,NIGERIA,,,NGN,1,,10/25/2017 11:53:35 AM,,,10/27/2017 1:10:17 PM,10/27/2017 1:10:17 PM,12/12/2017 5:16:26 PM,12232549.6,,4500047525,Chinyere Nwosu,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,,No Tax,0,0,False,,,True,True,LPO SUPPLY,,24/8/2017,HIV-2 ,HIV-2 150 RXNTEST/PACK,1,,1929200,0 %,1929200,,Taxable,False,
SO-000942,Fulfilled,Paid,NIGERIAN NATIONAL PETROLEUM CORPORATION  CLINIC MAITAMA ABUJA,Mr Salihu,8038560781,,"No.37, Usuma Street,Maitama Nigeria Owena Cl, Abuja.","USMAN STREET,MAITAMA.",MAITAMA,ABUJA,NIGERIA,,,,"No.37, Usuma Street,Owena Cl",,MAITAMA,ABUJA,NIGERIA,,,NGN,1,,10/25/2017 11:53:35 AM,,,10/27/2017 1:10:17 PM,10/27/2017 1:10:17 PM,12/12/2017 5:16:26 PM,12232549.6,,4500047525,Chinyere Nwosu,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,,No Tax,0,0,False,,,True,True,LPO SUPPLY,,24/8/2017,EXTRACTION TEST KIT,GENESIG EASY EXTRACTION KIT 50-DNA/RNA,5,,696000,0 %,3480000,,Taxable,False,
SO-000942,Fulfilled,Paid,NIGERIAN NATIONAL PETROLEUM CORPORATION  CLINIC MAITAMA ABUJA,Mr Salihu,8038560781,,"No.37, Usuma Street,Maitama Nigeria Owena Cl, Abuja.","USMAN STREET,MAITAMA.",MAITAMA,ABUJA,NIGERIA,,,,"No.37, Usuma Street,Owena Cl",,MAITAMA,ABUJA,NIGERIA,,,NGN,1,,10/25/2017 11:53:35 AM,,,10/27/2017 1:10:17 PM,10/27/2017 1:10:17 PM,12/12/2017 5:16:26 PM,12232549.6,,4500047525,Chinyere Nwosu,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,,No Tax,0,0,False,,,True,True,LPO SUPPLY,,24/8/2017,MYCOBACTERIUM TUBERCULOSIS TEST KIT,MYCOBACTERIUM TUBERCULOSIS TEST KIT150 RXN,1,,964600,0 %,964600,,Taxable,False,
SO-000942,Fulfilled,Paid,NIGERIAN NATIONAL PETROLEUM CORPORATION  CLINIC MAITAMA ABUJA,Mr Salihu,8038560781,,"No.37, Usuma Street,Maitama Nigeria Owena Cl, Abuja.","USMAN STREET,MAITAMA.",MAITAMA,ABUJA,NIGERIA,,,,"No.37, Usuma Street,Owena Cl",,MAITAMA,ABUJA,NIGERIA,,,NGN,1,,10/25/2017 11:53:35 AM,,,10/27/2017 1:10:17 PM,10/27/2017 1:10:17 PM,12/12/2017 5:16:26 PM,12232549.6,,4500047525,Chinyere Nwosu,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,,No Tax,0,0,False,,,True,True,LPO SUPPLY,,24/8/2017,"CALCIUM ARSENAZO, 2X 125 ML ","Calcium Arsenazo, CALA-0600, 2x 125 ml,2019/2  ",2,,35574.8,0 %,71149.6,,Taxable,False,
SO-000942,Fulfilled,Paid,NIGERIAN NATIONAL PETROLEUM CORPORATION  CLINIC MAITAMA ABUJA,Mr Salihu,8038560781,,"No.37, Usuma Street,Maitama Nigeria Owena Cl, Abuja.","USMAN STREET,MAITAMA.",MAITAMA,ABUJA,NIGERIA,,,,"No.37, Usuma Street,Owena Cl",,MAITAMA,ABUJA,NIGERIA,,,NGN,1,,10/25/2017 11:53:35 AM,,,10/27/2017 1:10:17 PM,10/27/2017 1:10:17 PM,12/12/2017 5:16:26 PM,12232549.6,,4500047525,Chinyere Nwosu,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,,No Tax,0,0,False,,,True,True,LPO SUPPLY,,24/8/2017,"HBV QUANTITATIVE , 50TEST ",HBV QUANTITATIVE 50 TEST/PACK,2,,964600,0 %,1929200,,Taxable,False,
SO-000943,Fulfilled,Paid,DR NNACHI,DR NNACHI,8035442642,,FEDERAL TEACHING HOSPITAL,,ABAKALIKI,EBONYI,NIGERIA,,,,FEDERAL TEACHING HOSPITAL,,ABAKALIKI,EBONYI,NIGERIA,,,NGN,1,,10/26/2017 11:43:02 AM,,,10/26/2017 11:54:31 AM,,10/26/2017 3:11:07 PM,256000,,,"DCL Laboratory Products Ltd, Enugu, Nigeria","DCL Laboratory Products Ltd, Enugu",Normal Price,,,No Tax,0,0,False,,,True,True,,,,"PLATELET KIT, 225 ML ",225 ML,2,kits,128000,0 %,256000,,Taxable,False,
SO-000943,Fulfilled,Paid,DR NNACHI,DR NNACHI,8035442642,,FEDERAL TEACHING HOSPITAL,,ABAKALIKI,EBONYI,NIGERIA,,,,FEDERAL TEACHING HOSPITAL,,ABAKALIKI,EBONYI,NIGERIA,,,NGN,1,,10/26/2017 11:43:02 AM,,,10/26/2017 11:54:31 AM,,10/26/2017 3:11:07 PM,256000,,,"DCL Laboratory Products Ltd, Enugu, Nigeria","DCL Laboratory Products Ltd, Enugu",Normal Price,,,No Tax,0,0,False,,,True,True,,,,"ACD-A, 500ML ",500ml,2,,0,0 %,0,,Taxable,False,
SO-000944,Fulfilled,Paid,UNIVERSITY OF UYO MEDICAL CENTRE,MRS UDEME OKON,2348025784747,,UYO,UYO,,AKWA IBOM,NIGERIA,,,,UYO,UYO,,AKWA IBOM,NIGERIA,,,NGN,1,,10/26/2017 3:11:46 PM,please find attached documents,,10/9/2017 12:00:00 AM,10/9/2017 12:00:00 AM,5/19/2018 3:32:08 PM,184500,,,Kingsley Ezeh,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,,Access Bank,No Tax,0,0,False,,,True,True,,,,Outstanding Invoices (Outstanding Payments),"supplied Mythic 18 (Dilluent, Lyse & Cleaning Sol.)",1,,184500,0 %,184500,,Taxable,False,
SO-000945,Fulfilled,Paid,NEW EDGE DIAGNOSTIC CENTRE,,,,DEO GRATIS PLAZA,,Utako,FCT,Nigeria,,,,DEO GRATIS PLAZA,,Utako,FCT,Nigeria,,,NGN,1,,10/26/2017 3:10:27 PM,,,10/26/2017 3:21:07 PM,10/26/2017 3:21:07 PM,10/26/2017 3:54:03 PM,85314.67,,,Chiamaka Ngurukem,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,,No Tax,0,0,False,,,True,True,NORMAL,,,"ALKALINE PHOSPHATASE, 2X50ML ",2x50ml,1,packs,15972,0 %,15972,,Taxable,False,
SO-000945,Fulfilled,Paid,NEW EDGE DIAGNOSTIC CENTRE,,,,DEO GRATIS PLAZA,,Utako,FCT,Nigeria,,,,DEO GRATIS PLAZA,,Utako,FCT,Nigeria,,,NGN,1,,10/26/2017 3:10:27 PM,,,10/26/2017 3:21:07 PM,10/26/2017 3:21:07 PM,10/26/2017 3:54:03 PM,85314.67,,,Chiamaka Ngurukem,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,,No Tax,0,0,False,,,True,True,NORMAL,,,"DIRECT BILIRUBIN, 4X100ML ",4x100ml,1,,15308.6,0 %,15308.6,,Taxable,False,
SO-000945,Fulfilled,Paid,NEW EDGE DIAGNOSTIC CENTRE,,,,DEO GRATIS PLAZA,,Utako,FCT,Nigeria,,,,DEO GRATIS PLAZA,,Utako,FCT,Nigeria,,,NGN,1,,10/26/2017 3:10:27 PM,,,10/26/2017 3:21:07 PM,10/26/2017 3:21:07 PM,10/26/2017 3:54:03 PM,85314.67,,,Chiamaka Ngurukem,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,,No Tax,0,0,False,,,True,True,NORMAL,,,"CHOLESTEROL TOTAL SL WITH STANDARD, 2X100 ",CHOLESTEROL TOTAL SL with standard 2x100ml,1,packs,26530.63,0 %,26530.63,,Taxable,False,
SO-000945,Fulfilled,Paid,NEW EDGE DIAGNOSTIC CENTRE,,,,DEO GRATIS PLAZA,,Utako,FCT,Nigeria,,,,DEO GRATIS PLAZA,,Utako,FCT,Nigeria,,,NGN,1,,10/26/2017 3:10:27 PM,,,10/26/2017 3:21:07 PM,10/26/2017 3:21:07 PM,10/26/2017 3:54:03 PM,85314.67,,,Chiamaka Ngurukem,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,,No Tax,0,0,False,,,True,True,NORMAL,,,"TRIGLYCERIDES, 2X100ML ",2x100ml,1,,19490.63,0 %,19490.63,,Taxable,False,
SO-000945,Fulfilled,Paid,NEW EDGE DIAGNOSTIC CENTRE,,,,DEO GRATIS PLAZA,,Utako,FCT,Nigeria,,,,DEO GRATIS PLAZA,,Utako,FCT,Nigeria,,,NGN,1,,10/26/2017 3:10:27 PM,,,10/26/2017 3:21:07 PM,10/26/2017 3:21:07 PM,10/26/2017 3:54:03 PM,85314.67,,,Chiamaka Ngurukem,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,,No Tax,0,0,False,,,True,True,NORMAL,,,"HDL CHOLESTEROL, 2X100ML ",HDL Cholesterol,1,,8012.81,0 %,8012.81,,Taxable,False,
SO-000946,Fulfilled,Paid,DR ATODO UNIVERSITY OF ABUJA TEACHING HOSPITAL ,DR ATODO,8066807061,,GWAGWALADA ,,Abuja,FCT,Nigeria,,,,GWAGWALADA ,,Abuja,FCT,Nigeria,,,NGN,1,,10/26/2017 4:09:20 PM,,,10/26/2017 4:12:07 PM,10/26/2017 4:12:07 PM,3/7/2018 2:09:46 PM,40000,,,Chiamaka Ngurukem,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,,No Tax,0,0,False,,,True,True,NORMAL,,,"BONE MARROW ASPIRATION NEEDLE, PCS ",pcs(15g),5,,8000,0 %,40000,,Taxable,False,
SO-000947,Fulfilled,Paid,CEDARCREST HOSPITAL ABUJA,OBINNA,8066807061,info@cedarcresthospitals.com,"Plot 195 Apo Dutse Road Off Oladipo Diya Way, Gudu District, Abuja.","Gudu District, Abuja.",APO,ABUJA,NIGERIA,,,,"Plot 195 Apo Dutse Road Off Oladipo Diya Way, Gudu District, Abuja.","Gudu District, Abuja.",APO,ABUJA,NIGERIA,,,NGN,1,,10/27/2017 8:37:27 AM,,,10/27/2017 8:43:03 AM,,2/6/2018 11:53:14 AM,169000,,,Bright Odoemelam,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,,,No Tax,0,0,False,,,True,True,,,,"MYTHIC 18 DILUENT  20L, 20 L ","Mythic 18 Diluent  20L, HM18-009-20, 20 L, EXP:2018-12",1,,78000,0 %,78000,,Taxable,False,
SO-000947,Fulfilled,Paid,CEDARCREST HOSPITAL ABUJA,OBINNA,8066807061,info@cedarcresthospitals.com,"Plot 195 Apo Dutse Road Off Oladipo Diya Way, Gudu District, Abuja.","Gudu District, Abuja.",APO,ABUJA,NIGERIA,,,,"Plot 195 Apo Dutse Road Off Oladipo Diya Way, Gudu District, Abuja.","Gudu District, Abuja.",APO,ABUJA,NIGERIA,,,NGN,1,,10/27/2017 8:37:27 AM,,,10/27/2017 8:43:03 AM,,2/6/2018 11:53:14 AM,169000,,,Bright Odoemelam,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,,,No Tax,0,0,False,,,True,True,,,,"MYTHIC 18 CLEANING SOLUTION, 1L ","Mythic 18 CLEANING SOLUTION, HM18-007-1, EXP:2018-11",1,btl,44200,0 %,44200,,Taxable,False,
SO-000947,Fulfilled,Paid,CEDARCREST HOSPITAL ABUJA,OBINNA,8066807061,info@cedarcresthospitals.com,"Plot 195 Apo Dutse Road Off Oladipo Diya Way, Gudu District, Abuja.","Gudu District, Abuja.",APO,ABUJA,NIGERIA,,,,"Plot 195 Apo Dutse Road Off Oladipo Diya Way, Gudu District, Abuja.","Gudu District, Abuja.",APO,ABUJA,NIGERIA,,,NGN,1,,10/27/2017 8:37:27 AM,,,10/27/2017 8:43:03 AM,,2/6/2018 11:53:14 AM,169000,,,Bright Odoemelam,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,,,No Tax,0,0,False,,,True,True,,,,MYTHIC 18 LYSE 0.5L ,"Mythic 18 Cyanide free  Lytic Solution 0.5L, HM18-008-05, EXP:2018-12",1,btl,46800,0 %,46800,,Taxable,False,
